blind_id,model_id,precision,item_id,mode,row_sha256,source_book,task,gemini_label,glm_label,gemini_reason,glm_reason,glm_review_reason,gemini_reasoning_support,glm_reasoning_support,both_gradable,same_label
B04638,anthropic/claude-opus-4.8,API,clinical_astra_b05_009,with_rag,1cdd26f77b187c80ee52eb8e968ae2e94dfecef2062a443fc9d956b0b0098d33,Sleep Medicine Pearls (Pearls Series).pdf,clinical_interpretation,correct,correct,"The response accurately states that the preceding nocturnal PSG SOREMP counts as one of the required SOREMPs, yielding two total across the PSG and MSLT.","The response directly states that the nocturnal PSG SOREMP counts as one of the two required SOREMPs, yielding two total, matching the reference.","Answer aligns with the reference; ancillary explanation (ICSD-3-TR counting rule, IH exclusion) consists of supported general diagnostic facts, not invented patient findings.",supported,supported,True,True
B04639,anthropic/claude-opus-4.8,API,clinical_astra_b05_001,no_rag,00ed41aa322b4b675ef3151e3afba15533ab7f1fef4d4308e940de9bfd073da2,Sleep Medicine Pearls (Pearls Series).pdf,suspected_diagnosis,correct,correct,"The response accurately identifies Obesity Hypoventilation Syndrome (OHS), matching the candidate reference.","Response identifies obesity hypoventilation syndrome (OHS), matching the reference, and correctly notes exclusion of other causes of awake hypoventilation.",,supported,supported,True,True
B04640,anthropic/claude-opus-4.8,API,clinical_astra_b03_018,no_rag,7646f2125db18cfb32ab61e64242cdc9c94baef85dbb6fd09885a08241855e8f,Common Pitfalls in Sleep Medicine.pdf,diagnosis,correct,correct,The response accurately identifies obstructive sleep apnea (OSA) / pediatric OSA as the underlying disorder causing school difficulties.,"Response directly identifies pediatric obstructive sleep apnea due to adenotonsillar hypertrophy, matching the reference, and explains school difficulties without overt sleepiness via pediatric neurobehavioral presentation.",,supported,supported,True,True
B04641,anthropic/claude-opus-4.8,API,clinical_astra_b05_015,no_rag,a5abf5252169eb71ee7693e6e559abf2d3f4b1f70a54ec220b2d98c7a8861afe,Sleep Medicine Pearls (Pearls Series).pdf,suspected_diagnosis,correct,correct,"The response accurately identifies juvenile myoclonic epilepsy (JME), which aligns directly with the reference.","The response directly identifies juvenile myoclonic epilepsy, matching the reference and accepted answers, with an accurate classic explanation of adolescent-onset morning myoclonic jerks followed by GTCS.","Answer is fully consistent with the reference; explanatory details are standard general facts about JME, not invented patient findings.",supported,supported,True,True
B04642,anthropic/claude-opus-4.8,API,clinical_astra_b02_019,with_rag,c900ab36852a6644af04e868571ad3fba35c2bf69a40f4bf81c03ae631c47b12,"Atlas of Sleep Medicine, 3rd Edition.pdf",clinical_interpretation,correct,partial,The response accurately identifies the phenomenon as a REM-intrusion hallucinatory/dream imagery experience (sleep-related hallucination/dissociative experience) occurring in narcolepsy.,"The response describes REM dream imagery/dissociative out-of-body hallucination during a cataplectic REM-dissociated state, which overlaps with the gold evidence units, but never names the target phenomenon (a sleep-related/hypnagogic hallucination of narcolepsy), instead framing the finding as part of cataplexy itself.",The answer is a partial but coherent paraphrase-level match; no unresolvable reference ambiguity or unsafe content is present.,supported,supported,True,False
B04643,anthropic/claude-opus-4.8,API,clinical_astra_b02_005,no_rag,2f7b98b85a13d99464b40ff4c6e7fde482e966b8bb9be06cea0e2a58e5b5fed4,"Atlas of Sleep Medicine, 3rd Edition.pdf",clinical_interpretation,correct,correct,The response accurately identifies excessive fragmentary myoclonus based on the EMG burst duration and frequency criteria.,"The response names excessive fragmentary myoclonus, matching the reference, and correctly maps the <150 ms bursts and >5/min frequency to EFM criteria.",,supported,supported,True,True
B04644,anthropic/claude-opus-4.8,API,clinical_astra_b03_010,no_rag,0f04531b685d3df1b57ae16142ca26740e818b6621a42200e719c457e1f35fac,Common Pitfalls in Sleep Medicine.pdf,diagnosis,correct,correct,"The response correctly identifies Restless Legs Syndrome (RLS) / Willis-Ekbom Disease, fully matching the reference and acceptable answers.","The response directly states RLS/Willis-Ekbom disease and correctly explains that treatment failure does not refute the clinical diagnosis, matching the reference rationale and criteria.",No ambiguity or safety concern; the answer aligns with the reference.,supported,supported,True,True
B04645,anthropic/claude-opus-4.8,API,clinical_astra_b02_002,with_rag,c6fe78187360a10c1d4f65b056735a6bc2a0f286b3db2a192f37ecb8c045f4f6,"Atlas of Sleep Medicine, 3rd Edition.pdf",clinical_interpretation,correct,correct,The response accurately identifies the movements as respiratory event-related leg movements and notes they should not be scored as periodic limb movements of sleep.,"The response identifies the movements as respiratory event–related leg movements and states they are excluded from PLM scoring, matching the reference and acceptable answers.","Answer aligns with reference; the AASM exclusion window cited is accurate and framed as general rules, not invented patient findings.",supported,supported,True,True
B04646,anthropic/claude-opus-4.8,API,clinical_astra_b04_011,no_rag,ca7378f2d4ba871c46dd275f3085dfa8a8a8cc98ff7e5e0041479a59efdb0aea,Sleep Medicine (Oxford Case Histories).pdf,diagnosis,correct,correct,"The response accurately identifies restless legs syndrome (RLS) as the disorder explaining the awake sensory symptoms, matching the reference and acceptable answers.","The response correctly identifies RLS (Willis-Ekbom disease) as the disorder explaining the awake sensory symptoms and accurately maps the case features to RLS diagnostic criteria, correctly distinguishing PLMS from the asked-about awake symptoms.",Reference and response align without ambiguity; no unsafe or invented findings present.,supported,supported,True,True
B04647,anthropic/claude-opus-4.8,API,clinical_astra_b04_020,with_rag,3e317f7a309cc94bd4af3bb22e3c9c4798f48fa23676bdff92383031a7409b14,Sleep Medicine (Oxford Case Histories).pdf,clinical_interpretation,correct,correct,"The response accurately identifies the natural/constitutional short sleeper phenotype, matching the candidate reference.","The response directly identifies a natural/constitutional short-sleeper phenotype, matching the reference and gold evidence units, and correctly explains that duration alone without daytime dysfunction is not pathological.","No unsafe or contradictory content; the ancillary long-sleeper comparison is a general claim, not an invented patient fact, and does not require review.",supported,minor_unsupported,True,True
B04648,anthropic/claude-opus-4.8,API,clinical_astra_b04_012,with_rag,ebbeb165e910878d826d27c221e0a4d4f9bee0abce01b00afe464a1b3988735b,Sleep Medicine (Oxford Case Histories).pdf,clinical_interpretation,correct,correct,The response directly and accurately identifies cataplexy as the symptom suggested by the description.,"The response directly identifies cataplexy, matching the reference, with accurate supporting explanation of emotion-triggered brief muscle tone loss unmasked by fluoxetine withdrawal.",,supported,supported,True,True
B04649,anthropic/claude-opus-4.8,API,clinical_astra_b05_012,no_rag,f1ae083ec50b59dbeaa3ba5354013da58ccb2b6a1584fdaac53c31609c7039de,Sleep Medicine Pearls (Pearls Series).pdf,suspected_diagnosis,correct,correct,"The response accurately identifies myotonic dystrophy (specifically specifying type 1), matching the reference diagnosis.","The response identifies myotonic dystrophy (type 1) as the underlying disorder, matching the reference and supported by grip myotonia, distal wasting, and characteristic facial features with hypersomnolence.",,supported,supported,True,True
B04650,anthropic/claude-opus-4.8,API,clinical_astra_b05_003,no_rag,d5470b6dea0ed962c8106f128aa885015fe24a16f1214496841890cb1bd78e97,Sleep Medicine Pearls (Pearls Series).pdf,diagnostic_evaluation,partial,partial,"The response correctly identifies the primary distinction between central versus obstructive apneas, but omits the key aspect in the reference regarding review of respiratory-depressant medication exposure.","The response correctly identifies the central vs. obstructive distinction as the key issue, but omits the reference's qualifier about reviewing respiratory-depressant medication exposure, making the answer incomplete relative to the acceptable answer.","The core distinction matches the reference; the missing medication-exposure review is a completeness gap, not an ambiguity requiring review.",supported,supported,True,True
B04651,anthropic/claude-opus-4.8,API,clinical_astra_b06_016,no_rag,d7ec3902dcb0f2a80a6a26a8571988b785b823e8a6a45832e55996ac52eb4a85,Sleepless and Sleepy _ 50 Challenging Sleep Medicine Cases.pdf,clinical_interpretation,correct,correct,"The response accurately identifies the emotion-triggered weakness as cataplexy, fully aligning with the reference.","The response directly identifies the emotion-triggered weakness as cataplexy, matching the reference, and notes it should not be mistaken for attention-seeking.",,supported,supported,True,True
B04652,anthropic/claude-opus-4.8,API,clinical_astra_b04_013,no_rag,3112b423b4dc7a0efe74622d848143cfae4fd1cc90e36d076b5cf274e76b8c79,Sleep Medicine (Oxford Case Histories).pdf,clinical_interpretation,correct,correct,"The response accurately identifies sleep inertia (sleep drunkenness) as the term describing difficulty becoming fully alert after awakening, matching the reference.","The response directly identifies sleep inertia (sleep drunkenness) as the term for prolonged impaired alertness after awakening, matching the reference, and the idiopathic hypersomnia context is a supported explanation consistent with the rationale.",,supported,supported,True,True
B04653,anthropic/claude-opus-4.8,API,clinical_astra_b01_015,with_rag,0e788c5c931b5c93d6ab4c11ae27957aa7e80d791cd000b369d86f141c7b046e,A Clinical Casebook of Sleep Disorders in Women.pdf,diagnosis,correct,correct,"The response accurately identifies sleep-related eating disorder (SRED), matching the candidate reference and acceptable answers.","Response directly identifies SRED and correctly contrasts it with night eating syndrome, matching the reference and its amnestic awareness qualifier.",No ambiguity or safety concern; answer aligns with the candidate reference.,supported,supported,True,True
B04654,anthropic/claude-opus-4.8,API,clinical_astra_b01_006,with_rag,b5e88a9174172d93a03a4d95417231f4ee978f46f51b3c4df1078675f55c366f,A Clinical Casebook of Sleep Disorders in Women.pdf,diagnosis,correct,correct,The response accurately identifies mild obstructive sleep apnea based on the repeat study index.,"The response directly answers that the repeat pAHI of 7.4/hour supports mild OSA, matching the reference, and correctly attributes the old AHI of 2.3 to no OSA.",,supported,supported,True,True
B04655,anthropic/claude-opus-4.8,API,clinical_astra_b05_012,with_rag,f936d1d66517594124807252dd44564b2df3e95f2ffd34e1fe36a479cf7c7744,Sleep Medicine Pearls (Pearls Series).pdf,suspected_diagnosis,correct,correct,"The response correctly identifies myotonic dystrophy (specifically myotonic dystrophy type 1), directly matching the candidate reference and clinical presentation.","The response correctly identifies myotonic dystrophy type 1, matching the reference, with appropriate supporting features (grip myotonia, distal weakness, facies, hypersomnolence).",Answer aligns with the candidate reference; reasoning is clinically supported and no invented patient-specific facts or unsafe claims are present.,supported,supported,True,True
